LineId,Month,Date,Time,Level,ComponentAndPID,Content,EventId,EventTemplate
241,Feb,11,18:15:01,hydra0,CRON[22488],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
242,Feb,11,18:17:01,hydra0,CRON[24277],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
243,Feb,11,18:17:01,hydra0,CRON[24277],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
244,Feb,11,18:25:01,hydra0,CRON[25805],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
245,Feb,11,18:25:01,hydra0,CRON[25805],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
246,Feb,11,18:35:01,hydra0,CRON[29146],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
247,Feb,11,18:35:01,hydra0,CRON[29146],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
248,Feb,11,18:39:01,hydra0,CRON[30497],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
249,Feb,11,18:39:01,hydra0,CRON[30497],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
250,Feb,11,18:39:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
251,Feb,11,18:45:01,hydra0,CRON[32053],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
252,Feb,11,18:45:01,hydra0,CRON[32053],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
253,Feb,11,18:55:01,hydra0,CRON[34687],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
254,Feb,11,18:55:01,hydra0,CRON[34687],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
255,Feb,11,19:05:01,hydra0,CRON[37643],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
256,Feb,11,19:05:01,hydra0,CRON[37643],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
257,Feb,11,19:09:01,hydra0,CRON[39502],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
258,Feb,11,19:09:01,hydra0,CRON[39502],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
259,Feb,11,19:09:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
260,Feb,11,19:15:01,hydra0,CRON[40794],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
261,Feb,11,19:15:01,hydra0,CRON[40794],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
262,Feb,11,19:17:01,hydra0,CRON[2207],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
263,Feb,11,19:17:01,hydra0,CRON[2207],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
264,Feb,11,19:25:01,hydra0,CRON[3801],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
265,Feb,11,19:25:01,hydra0,CRON[3801],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
266,Feb,11,19:35:01,hydra0,CRON[7084],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
267,Feb,11,19:35:01,hydra0,CRON[7084],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
268,Feb,11,19:39:01,hydra0,CRON[8687],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
269,Feb,11,19:39:01,hydra0,CRON[8687],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
270,Feb,11,19:39:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
271,Feb,11,19:45:01,hydra0,CRON[10119],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
272,Feb,11,19:45:01,hydra0,CRON[10119],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
273,Feb,11,19:55:01,hydra0,CRON[12781],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
274,Feb,11,19:55:01,hydra0,CRON[12781],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
275,Feb,11,20:05:01,hydra0,CRON[16026],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
276,Feb,11,20:05:01,hydra0,CRON[16026],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
277,Feb,11,20:09:01,hydra0,CRON[17668],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
278,Feb,11,20:09:01,hydra0,CRON[17668],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
279,Feb,11,20:09:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
280,Feb,11,20:15:01,hydra0,CRON[19393],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
281,Feb,11,20:15:01,hydra0,CRON[19393],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
282,Feb,11,20:17:01,hydra0,CRON[20794],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
283,Feb,11,20:17:01,hydra0,CRON[20794],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
284,Feb,11,20:25:01,hydra0,CRON[22365],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
285,Feb,11,20:25:01,hydra0,CRON[22365],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
286,Feb,11,20:35:01,hydra0,CRON[25404],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
287,Feb,11,20:35:01,hydra0,CRON[25404],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
288,Feb,11,20:39:01,hydra0,CRON[26924],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
289,Feb,11,20:39:01,hydra0,CRON[26924],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
290,Feb,11,20:39:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
291,Feb,11,20:45:01,hydra0,CRON[28578],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
292,Feb,11,20:45:01,hydra0,CRON[28578],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
293,Feb,11,20:55:01,hydra0,CRON[31954],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
294,Feb,11,20:55:01,hydra0,CRON[31954],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
295,Feb,11,21:05:01,hydra0,CRON[34595],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
296,Feb,11,21:05:01,hydra0,CRON[34595],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
297,Feb,11,21:09:01,hydra0,CRON[36014],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
298,Feb,11,21:09:01,hydra0,CRON[36014],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
299,Feb,11,21:09:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
300,Feb,11,21:15:01,hydra0,CRON[37661],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
301,Feb,11,21:15:01,hydra0,CRON[37661],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
302,Feb,11,21:17:01,hydra0,CRON[38985],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
303,Feb,11,21:17:01,hydra0,CRON[38985],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
304,Feb,11,21:25:01,hydra0,CRON[40392],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
305,Feb,11,21:25:01,hydra0,CRON[40392],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
306,Feb,11,21:35:01,hydra0,CRON[3292],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
307,Feb,11,21:35:01,hydra0,CRON[3292],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
308,Feb,11,21:39:01,hydra0,CRON[4846],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
309,Feb,11,21:39:01,hydra0,CRON[4846],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
310,Feb,11,21:39:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
311,Feb,11,21:45:01,hydra0,CRON[6061],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
312,Feb,11,21:45:01,hydra0,CRON[6061],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
313,Feb,11,21:55:01,hydra0,CRON[9119],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
314,Feb,11,21:55:01,hydra0,CRON[9119],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
315,Feb,11,22:05:01,hydra0,CRON[12372],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
316,Feb,11,22:05:01,hydra0,CRON[12372],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
317,Feb,11,22:09:01,hydra0,CRON[14291],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
318,Feb,11,22:09:01,hydra0,CRON[14291],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
319,Feb,11,22:09:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
320,Feb,11,22:15:01,hydra0,CRON[16101],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
321,Feb,11,22:15:01,hydra0,CRON[16101],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
322,Feb,11,22:17:01,hydra0,CRON[17417],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
323,Feb,11,22:17:01,hydra0,CRON[17417],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
324,Feb,11,22:25:01,hydra0,CRON[18999],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
325,Feb,11,22:25:01,hydra0,CRON[18999],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
326,Feb,11,22:35:01,hydra0,CRON[21546],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
327,Feb,11,22:35:01,hydra0,CRON[21546],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
328,Feb,11,22:39:01,hydra0,CRON[22885],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
329,Feb,11,22:39:01,hydra0,CRON[22885],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
330,Feb,11,22:39:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
331,Feb,11,22:45:01,hydra0,CRON[24882],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
332,Feb,11,22:45:01,hydra0,CRON[24882],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
333,Feb,11,22:55:01,hydra0,CRON[27558],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
334,Feb,11,22:55:01,hydra0,CRON[27558],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
335,Feb,11,23:05:01,hydra0,CRON[29761],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
336,Feb,11,23:05:01,hydra0,CRON[29761],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
337,Feb,11,23:09:01,hydra0,CRON[31046],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
338,Feb,11,23:09:01,hydra0,CRON[31046],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
339,Feb,11,23:09:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
340,Feb,11,23:15:01,hydra0,CRON[32437],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
341,Feb,11,23:15:01,hydra0,CRON[32437],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
342,Feb,11,23:17:01,hydra0,CRON[33750],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
343,Feb,11,23:17:01,hydra0,CRON[33750],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
344,Feb,11,23:25:01,hydra0,CRON[35408],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
345,Feb,11,23:25:01,hydra0,CRON[35408],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
346,Feb,11,23:35:01,hydra0,CRON[38385],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
347,Feb,11,23:35:01,hydra0,CRON[38385],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
348,Feb,11,23:39:01,hydra0,CRON[39720],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
349,Feb,11,23:39:01,hydra0,CRON[39720],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
350,Feb,11,23:39:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
351,Feb,11,23:45:01,hydra0,CRON[514],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
352,Feb,11,23:45:01,hydra0,CRON[514],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
353,Feb,11,23:55:01,hydra0,CRON[3316],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
354,Feb,11,23:55:01,hydra0,CRON[3316],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
355,Feb,11,23:59:01,hydra0,CRON[4668],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
356,Feb,11,23:59:01,hydra0,CRON[4668],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
357,Feb,12,00:05:01,hydra0,CRON[5893],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
358,Feb,12,00:05:01,hydra0,CRON[5893],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
359,Feb,12,00:09:01,hydra0,CRON[7000],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
360,Feb,12,00:09:01,hydra0,CRON[7000],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
361,Feb,12,00:09:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
362,Feb,12,00:15:01,hydra0,CRON[8472],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
363,Feb,12,00:15:01,hydra0,CRON[8472],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
